credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid
1,credit_card,0.0807,83.92,10.59663,16.68,737,6988,19210,48.3,0,0,0,0
1,small_business,0.0964,481.48,10.59663,4.05,717,2759.042,11601,85.9,3,0,0,0
1,debt_consolidation,0.0996,253.16,10.16585,6.14,697,2040.042,991,34.2,1,0,0,0
1,all_other,0.0743,77.69,13.16542,2.45,762,6240,141287,9.4,5,1,0,0
1,all_other,0.1014,97,11.69525,8.71,687,2311.042,199,1.1,1,1,0,0
1,all_other,0.1046,259.87,11.69525,11.28,692,5018.042,63580,80.6,1,0,0,1
1,home_improvement,0.0743,124.3,11.04292,5.82,772,5430,773,4.8,0,0,0,0
1,debt_consolidation,0.133,67.68,9.798127,22,662,1470,1042,37.2,3,1,0,0
1,debt_consolidation,0.133,406.07,10.20359,7.16,662,1530.042,137,3.2,1,1,0,1
1,credit_card,0.0983,241.41,11.4721,2.69,712,4709,1944,47.4,0,0,1,0
1,small_business,0.1393,170.72,10.54534,20.72,662,7109.042,16613,18.3,1,1,0,1
1,educational,0.0838,293.85,9.392662,0,737,1139,0,0,1,0,0,0
1,credit_card,0.133,318.09,10.81978,17.04,662,6179,5181,97.8,3,0,1,0
1,major_purchase,0.092,63.79,10.08581,18.65,727,3455.042,597,14.2,2,1,0,0
1,all_other,0.0743,217.52,11.0021,1.72,807,7230,3202,1.1,1,0,0,0
1,credit_card,0.1236,667.74,11.7981,13.42,687,3420.042,46086,92.7,0,0,0,0
1,debt_consolidation,0.1236,133.55,10.81978,8.66,662,6839.042,9380,44.1,1,0,1,1
1,debt_consolidation,0.1014,421.14,10.59663,17.01,752,4349,35944,56.2,2,0,0,0
1,all_other,0.1362,339.94,10.80973,1.21,672,2519,0,0,0,1,0,0
1,debt_consolidation,0.1078,365.51,11.0021,14.26,702,6780.042,7973,89.6,0,0,0,0
1,debt_consolidation,0.0807,313.69,10.1105,9.95,752,5167,8522,21.7,1,0,0,0
1,credit_card,0.1583,876.83,11.69525,18.08,677,3330,62976,86.1,2,2,0,0
1,debt_consolidation,0.1362,316.99,10.30895,21.88,667,1601.042,7429,82.5,0,0,0,0
1,small_business,0.1236,701.12,10.77896,0.85,682,2579,639,13.6,1,0,0,1
1,debt_consolidation,0.1014,485,11.38845,13.73,732,5489,14903,35.3,0,0,0,0
1,debt_consolidation,0.1236,133.55,10.59653,9.48,662,4080.042,2923,28.4,3,0,0,0
1,credit_card,0.0838,362.39,11.58058,8.16,757,5790,18314,50.6,1,0,0,0
1,all_other,0.0712,108.27,10.26813,0,777,3034.042,150,7.5,1,0,0,0
1,all_other,0.1236,240.39,9.757305,4.58,662,3840.042,0,0,2,0,0,0
1,all_other,0.0743,62.15,11.12715,9.99,767,8190.042,2475,5.4,1,1,0,0
1,all_other,0.0838,66.18,9.893437,2.36,722,5790,1489,62,1,0,0,0
1,debt_consolidation,0.1109,327.82,10.63345,19.32,702,2849,15368,87.1,0,0,0,0
1,all_other,0.0743,69.14,11.69525,7.67,762,6007.042,21521,29.5,1,0,0,1
1,home_improvement,0.1078,313.3,11.0219,14.06,702,5700.042,4781,15.5,2,0,0,1
1,debt_consolidation,0.1141,329.34,11.2709,14.03,692,4470.042,8473,27.6,3,1,1,0
1,all_other,0.1236,292.97,10.72766,15.53,677,1848,8494,44.2,1,0,0,0
1,all_other,0.0838,315.12,11.15052,14.03,762,5519,11333,45.5,5,0,0,0
1,debt_consolidation,0.0807,225.86,11.0219,17,762,5340.042,9366,40.7,4,0,0,1
1,major_purchase,0.0838,63.03,10.46493,18.96,742,2190,4922,30.6,0,0,0,0
1,debt_consolidation,0.1267,536.57,11.42081,10.13,677,5280.042,23129,79.8,0,1,0,1
1,small_business,0.1204,126.29,11.05089,12.5,667,3300,29736,80.2,3,0,0,0
1,credit_card,0.0951,192.23,11.60824,16.87,722,8519.042,67232,41.1,1,0,0,0
1,all_other,0.1014,97,10.77896,0,692,5160,0,0,0,0,0,0
1,debt_consolidation,0.092,318.93,11.2548,5.93,727,4800,11496,26.6,0,0,0,0
1,credit_card,0.1078,228.45,10.50507,7.76,687,2010.042,6999,65.7,0,0,0,0
1,all_other,0.1172,72.78,10.57822,17.2,667,1410,4863,69.5,0,1,0,0
1,all_other,0.1141,16.47,9.87817,3.69,667,8820,12229,90.6,0,0,1,0
1,all_other,0.0775,124.89,10.96128,1.33,767,2485.042,2325,8.2,0,0,0,0
1,all_other,0.1109,262.26,11.18442,5.12,687,1949.042,14653,95.1,0,0,0,1
1,credit_card,0.0838,236.34,11.22524,6.06,742,3149.042,4286,40.4,0,0,0,0
1,debt_consolidation,0.1204,265.87,10.70739,16.06,677,1949.042,8009,68.5,0,0,0,0
1,debt_consolidation,0.0775,101.47,10.49127,2.73,742,2550,2353,12.4,0,0,0,1
1,debt_consolidation,0.0775,218.55,10.8177,10.37,767,4410,6634,9.4,0,0,0,0
1,debt_consolidation,0.1014,38.8,10.30895,19.76,702,4529.042,0,0,0,0,0,0
1,credit_card,0.1141,247,11.18442,14.65,682,3329,5608,47.1,0,0,0,0
1,debt_consolidation,0.1299,673.79,10.77896,18.98,682,4830.042,13649,42.4,1,0,0,1
1,all_other,0.1078,79.96,10.54534,14.84,677,4140.042,9973,33.8,0,0,0,0
1,debt_consolidation,0.1204,498.51,10.7579,17.95,677,2609,16502,63,0,0,0,0
1,debt_consolidation,0.1488,692.14,11.23849,7.11,667,3899.042,15773,95,0,0,0,1
1,small_business,0.0951,800.95,11.08214,2.14,777,4559.042,3326,14.3,6,0,0,0
1,debt_consolidation,0.0983,289.69,9.980449,4.83,712,1620.042,7263,39,0,0,0,0
1,all_other,0.0838,264.71,10.54797,13.1,767,7560.042,3451,19.4,0,0,0,0
1,debt_consolidation,0.1267,117.38,10.77896,13.1,662,9659.042,16770,50.7,0,0,0,0
1,all_other,0.1078,293.72,10.49127,7.93,692,2429.042,17042,75.1,0,0,0,0
1,major_purchase,0.1267,563.4,11.0021,20.06,697,4560.042,10686,49.4,0,0,0,0
1,credit_card,0.092,318.93,12.0137,0.33,732,3600,45,0.4,0,0,0,0
1,all_other,0.0951,230.68,10.38887,15.84,717,1800,3247,33.3,1,0,0,0
1,debt_consolidation,0.152,730.04,11.22524,21.84,677,2640.042,27839,72.7,0,1,0,0
1,all_other,0.0775,312.22,11.65703,2.89,807,5160,0,0,1,0,0,0
1,major_purchase,0.0807,250.95,11.0021,9.58,757,13109,17246,13.7,1,0,0,0
1,debt_consolidation,0.1425,514.49,10.77896,19.05,667,6209,14036,64.4,0,0,0,0
1,small_business,0.1046,16.25,10.16585,14.17,692,4919.042,5643,60.7,0,0,0,0
1,debt_consolidation,0.1204,372.22,10.71442,21.33,697,4710,17850,66.3,1,0,0,0
1,debt_consolidation,0.0951,320.38,10.91509,7.59,722,2340.042,8382,20.4,1,0,0,0
1,small_business,0.1836,504.13,11.33857,23.04,662,6690.042,24280,93.4,3,0,0,0
1,debt_consolidation,0.1172,413.51,10.49127,11.9,677,2970,8375,91,3,0,0,0
1,all_other,0.1014,485,11.33857,19.86,742,2763.042,6437,28.6,4,0,0,0
1,credit_card,0.1172,307.66,11.03489,20.09,697,6392.042,16890,64,0,0,0,0
1,all_other,0.1078,130.54,10.37349,0.38,682,1290.042,887,38.6,0,0,0,0
1,debt_consolidation,0.1299,370.59,10.86857,17.94,667,3269,17771,52.1,2,0,0,1
1,debt_consolidation,0.1299,539.03,10.66896,14.82,677,8159.042,13115,42.3,2,2,0,0
1,major_purchase,0.0775,312.22,10.08581,0,787,3809.042,5028,12.1,0,0,0,1
1,all_other,0.1078,70.17,9.308283,19.15,692,2399.042,1,0.2,2,0,1,1
1,debt_consolidation,0.1078,440.57,10.52406,12.58,702,2130,10251,33,0,0,0,0
1,all_other,0.092,175.42,10.51867,16.74,727,4590.042,6566,48.6,1,0,0,0
1,all_other,0.1046,194.91,10.81978,5.06,687,4464,9516,63.4,1,0,0,0
1,debt_consolidation,0.1172,165.41,11.0021,0,672,2520,2126,6.4,1,0,0,0
1,debt_consolidation,0.133,406.07,10.71442,4.67,662,2849,7209,38.1,1,0,0,1
1,debt_consolidation,0.1172,82.71,11.03489,19.29,677,4319,7180,34.4,3,0,0,1
1,debt_consolidation,0.0838,189.08,10.60906,12.5,727,2550,7386,42.4,0,0,0,0
1,all_other,0.0712,57.23,10.4631,11.59,772,5970.042,6035,19,0,0,0,0
1,small_business,0.133,338.39,11.69525,6.31,662,6150,28653,89.3,0,0,0,1
1,debt_consolidation,0.1204,498.51,11.51293,15.82,682,9150,49459,88.8,1,2,0,0
1,credit_card,0.1267,737.78,11.40756,13.04,697,5100,22738,30.8,0,1,0,0
1,credit_card,0.092,306.18,11.03489,13.12,742,5250.042,24406,40.3,1,0,0,1
1,debt_consolidation,0.0951,592.7,10.34174,16.49,747,4260.042,25946,37.9,0,0,0,0
1,all_other,0.1014,611.1,10.69194,9.79,732,5940.042,0,0,0,0,0,0
1,debt_consolidation,0.0951,461.35,11.38586,9.96,732,5250.042,4765,16.5,0,0,1,0
1,debt_consolidation,0.1583,841.76,11.22524,15.38,662,3420.042,15222,77.3,0,2,0,0
1,small_business,0.1078,244.76,11.35041,1.78,687,9480,8035,50.5,1,1,1,0
1,debt_consolidation,0.1014,452.67,11.22524,16.54,722,4800,14214,39.4,0,0,0,1
1,debt_consolidation,0.1046,649.68,11.65703,16.2,732,5129,23442,42.1,2,0,0,0
1,credit_card,0.0838,226.89,12.07254,15.11,742,4919.042,101443,13.7,6,0,0,0
1,debt_consolidation,0.1204,498.51,11.51293,14.32,677,4439,25988,98.8,1,0,0,0
1,debt_consolidation,0.1615,880.78,11.63514,24.84,682,7619,51039,93.8,0,1,0,1
1,debt_consolidation,0.1141,658.67,10.96578,10.14,702,5999.042,23370,70,1,0,0,0
1,all_other,0.1172,231.57,12.20607,15.46,692,6629,119420,95.1,0,0,0,0
1,all_other,0.1014,258.67,10.81978,8.78,702,3946,0,0,0,0,0,0
1,debt_consolidation,0.1109,157.36,10.7364,11.37,677,2729.042,15564,56.6,1,0,0,0
1,debt_consolidation,0.1236,300.48,11.35041,21.8,677,5069,13686,48.7,1,0,0,0
1,home_improvement,0.1141,658.67,12.83468,0.63,702,6330.042,6921,0,2,0,0,0
1,debt_consolidation,0.1014,129.34,10.49127,7.07,697,1560.042,4220,53.4,2,0,0,0
1,all_other,0.1393,170.72,11.18442,22.57,662,2940,29877,75.6,2,0,0,0
1,credit_card,0.133,101.52,10.47005,24.79,697,5569,21573,73.7,1,0,0,1
1,small_business,0.1078,365.51,11.28978,7.56,697,4980.042,18316,81,1,1,0,1
1,small_business,0.0775,337.19,10.08581,10.1,782,5400,1458,18,1,0,0,0
1,debt_consolidation,0.092,382.72,10.59663,10.14,747,7800.042,3179,11,1,0,1,0
1,debt_consolidation,0.0838,403.36,11.08214,7.26,757,5580.042,4365,51.4,0,0,0,0
1,credit_card,0.0775,305.97,11.0021,9.2,797,6270,209,1.9,0,0,0,0
1,debt_consolidation,0.133,676.78,10.81978,20.42,692,7710,12573,71.8,2,1,0,0
1,credit_card,0.1236,767.89,11.46163,16.07,702,2580,806,10.3,2,0,0,1
1,debt_consolidation,0.1109,491.73,10.37349,4.8,697,3480.042,4134,39.4,1,0,0,1
1,debt_consolidation,0.1172,496.22,11.09741,2.42,682,6329.042,0,0,1,0,0,0
1,credit_card,0.1078,228.45,11.14908,16.51,692,5009.042,22157,98,0,0,0,0
1,debt_consolidation,0.1109,819.54,11.40756,17.11,722,6539,54925,97.8,0,0,0,0
1,credit_card,0.1078,261.08,11.26446,16.75,692,4290.042,50908,37.1,0,2,0,0
1,credit_card,0.1078,81.59,11.58058,16.37,682,9960.042,16164,80,1,0,0,0
1,debt_consolidation,0.1078,278.22,11.60824,18.58,702,7230,14046,80.3,0,0,0,1
1,debt_consolidation,0.0775,312.22,10.00785,5.24,792,5010.042,4767,8.7,0,0,0,0
1,all_other,0.1141,59.28,11.19821,21.01,692,2580,23882,89.8,0,0,0,0
1,educational,0.0807,376.43,9.903488,8.88,782,8160.042,674,2.6,1,0,0,0
1,small_business,0.0983,804.69,11.18442,8.98,757,4619.042,56842,14.4,6,0,0,0
1,home_improvement,0.1046,812.09,12.13384,1.88,727,10199,19948,77,2,0,0,0
1,home_improvement,0.1078,130.54,10.81978,15.5,687,8369,10979,37.2,0,2,0,0
1,debt_consolidation,0.1141,329.34,10.59663,15.93,692,3539.042,14643,76.4,0,0,0,0
1,debt_consolidation,0.1172,99.25,10.91872,12.85,682,2670.042,15680,89.6,1,0,0,0
1,debt_consolidation,0.1362,381.58,10.30895,19.52,667,4412,16670,71.7,0,0,0,0
1,debt_consolidation,0.1078,310.03,11.2199,8.22,697,3707,2624,48.6,1,0,0,0
1,debt_consolidation,0.0838,78.78,10.34174,10.61,722,7089.042,2773,10.8,1,0,0,0
1,debt_consolidation,0.0951,608.72,11.14186,11.29,767,9179,2279,20.7,3,0,0,0
1,debt_consolidation,0.0983,386.25,11.26446,15.74,722,4379,28110,31.9,0,0,0,0
1,small_business,0.092,669.76,12.37582,2.7,792,9029.042,997,1.2,2,0,0,0
1,debt_consolidation,0.092,478.4,10.91509,12.28,747,7380,2787,2.3,1,0,0,0
1,all_other,0.0838,567.22,11.06664,5.25,772,3540.042,1612,12.1,4,0,0,1
1,credit_card,0.1488,346.07,11.08214,23.89,672,7260,10214,65.1,1,2,1,0
1,debt_consolidation,0.1425,685.99,10.77896,2.1,672,3870.042,19892,83.6,2,0,0,0
1,all_other,0.092,255.15,10.4631,1.03,727,1230.042,1834,12.8,1,0,0,0
1,home_improvement,0.1204,498.51,12.21602,17.08,682,5820,108397,67.3,3,0,0,0
1,home_improvement,0.0775,124.89,11.08214,9.25,757,5010.042,3348,5.3,0,0,0,0
1,all_other,0.0743,217.52,10.40426,10.04,772,3630,983,2.1,1,0,0,0
1,all_other,0.0983,241.41,11.06664,0.58,712,5430,603,30.1,0,1,0,0
1,debt_consolidation,0.133,406.07,10.81683,24.22,692,6509,13662,60.7,0,1,0,0
1,debt_consolidation,0.06,467.45,11.04292,15.28,687,4652.042,26044,34.5,3,0,0,0
1,credit_card,0.0983,386.25,10.12663,16.75,732,4918.042,16212,50.7,0,0,0,0
1,debt_consolidation,0.0983,257.5,10.49127,21.33,762,6300.042,8516,11.1,0,0,0,0
1,credit_card,0.0807,62.74,10.30895,3.68,732,2580,3953,15.9,0,0,0,0
1,major_purchase,0.092,223.26,11.38509,13.28,727,5836,12672,21,3,3,0,0
1,debt_consolidation,0.0951,320.38,10.85128,9.6,717,1469,1346,23.2,2,0,0,0
1,debt_consolidation,0.092,318.93,10.71442,4.88,732,4079,12425,94.2,0,0,0,0
1,debt_consolidation,0.1393,527.52,10.64542,19.71,667,2490,12032,87.2,3,0,1,1
1,credit_card,0.0775,327.83,10.9578,12.86,802,5490,14377,10.2,0,0,0,0
1,all_other,0.0951,640.76,11.28978,0.22,767,8476,464,18.6,8,0,0,1
1,debt_consolidation,0.1172,196.84,10.47523,15.38,697,1709.042,10900,42.4,3,0,0,0
1,debt_consolidation,0.1046,42.23,10.7579,18.15,707,2309.042,7006,48,1,0,1,0
1,debt_consolidation,0.0983,136,10.77896,11.93,717,6329.042,19708,37.1,0,1,0,0
1,debt_consolidation,0.1267,182.77,11.21182,11.25,707,8100,30949,54.3,0,0,0,0
1,debt_consolidation,0.1046,194.91,10.54534,13.42,697,4080,6101,36.8,3,0,0,0
1,all_other,0.0832,94.46,10.12663,1.54,727,2010.042,1235,28.7,0,0,0,0
1,debt_consolidation,0.1261,450.67,10.4631,19.71,692,3030.042,18028,88.4,1,0,0,0
1,debt_consolidation,0.0945,387.32,10.89674,11.02,742,3285,8828,54.8,5,0,0,0
1,debt_consolidation,0.0863,47.45,9.772467,9.37,722,5099,6033,31.1,1,0,0,0
1,credit_card,0.0832,201.5,10.81978,13.99,752,5040.042,64885,39.6,0,0,0,0
1,debt_consolidation,0.1324,405.72,11.31447,15.12,672,5760.042,27905,81.8,1,2,0,0
1,debt_consolidation,0.1197,336.98,11.40863,6.61,692,9570,14081,73.7,0,0,1,0
1,all_other,0.0945,333.7,11.0021,6.02,787,10860,426,0.7,0,0,0,1
1,debt_consolidation,0.1387,655,11.28522,7.16,672,12554.04,12301,56.4,1,0,0,0
1,all_other,0.0863,101.21,9.798127,14.38,722,1530,0,0,0,0,0,0
1,small_business,0.0976,533.77,9.903488,4.68,737,3408.042,2248,11.6,0,0,0,0
1,all_other,0.1071,16.31,8.975129,3.04,682,6929,44,3.7,2,1,0,0
1,small_business,0.1008,807.62,10.51867,8.53,767,3346,2296,7.6,3,0,0,0
1,debt_consolidation,0.1292,347.5,11.15625,9.05,702,4530.042,16264,90.6,3,0,0,1
1,all_other,0.1039,194.71,10.66896,17.47,702,3540.042,12758,40.4,0,0,0,0
1,all_other,0.08,188.02,10.77896,14.08,792,4890.042,2573,16.3,1,0,0,0
1,debt_consolidation,0.0976,237.95,11.14186,12.57,762,3420.042,15176,31.6,0,0,0,0
1,debt_consolidation,0.1008,148.61,10.64542,5.91,727,4680,7239,16.3,2,0,0,0
1,credit_card,0.0863,189.77,10.57132,11.2,722,2670.042,11217,52.9,3,0,0,0
1,debt_consolidation,0.1008,84,10.23996,14.57,702,2490,12979,31,0,0,0,0
1,all_other,0.0976,192.93,12.20607,4.84,707,5760.042,21894,0,2,0,0,0
1,all_other,0.1197,431.6,11.3266,3.92,682,3479.042,4933,15.1,2,0,0,0
1,debt_consolidation,0.1071,339.06,10.35456,4.74,722,1290.042,6206,35.3,0,0,0,0
1,debt_consolidation,0.0976,225.09,10.22557,17.78,717,1830,16326,48.6,2,0,0,0
1,debt_consolidation,0.1039,243.38,10.71442,5.57,707,4140.042,33,0.3,0,0,0,0
1,debt_consolidation,0.0737,24.84,10.4631,7.65,777,4620.042,19901,29.8,0,0,0,0
1,credit_card,0.08,90.88,9.852194,6.32,737,2981,4385,24,0,0,0,0
1,debt_consolidation,0.1355,589.2,10.69194,18.52,677,4800,18966,70.5,2,0,0,0
1,home_improvement,0.0945,96.03,11.22524,1.49,712,6220,8788,39.2,0,0,1,0
1,all_other,0.1071,48.91,10.64542,18.14,697,3091.042,1276,63.8,1,0,0,0
1,debt_consolidation,0.1229,200.12,10.49127,14.77,672,4830,22635,45.5,0,0,0,0
1,credit_card,0.0768,199.61,11.52683,0.83,777,8370,1715,8.2,1,0,0,0
1,credit_card,0.08,310.24,11.52683,3.19,777,8370,1715,8.2,1,0,0,0
1,all_other,0.0976,80.39,9.998798,22.25,737,2404.042,2574,10.5,1,0,0,0
1,credit_card,0.0832,160.57,10.98529,7.08,767,13319.04,25336,35.9,0,0,0,0
1,debt_consolidation,0.1355,343,10.27973,15.82,667,3539.042,18485,65.3,1,0,1,1
1,debt_consolidation,0.0945,272.09,10.81986,17.33,737,2430.042,9048,26.6,1,0,0,0
1,credit_card,0.1324,307.67,10.80365,7.37,672,7020,14421,83.8,0,2,0,0
1,debt_consolidation,0.0976,200.17,9.92329,18.35,742,2879,9121,55.4,1,0,0,0
1,all_other,0.1071,260.82,12.27839,17.66,707,6630,120563,92.4,0,0,0,0
1,all_other,0.08,94.01,10.04325,12.05,742,1259.042,710,7.8,4,0,0,0
1,educational,0.0976,46.63,11.08214,7.74,707,3509.042,20762,48.5,2,0,0,0
1,debt_consolidation,0.0863,189.77,10.6532,10.8,732,3451.042,1839,15.6,3,0,0,0
1,debt_consolidation,0.0976,627.02,11.40756,1.95,767,3180.042,8629,17.6,0,0,0,0
1,debt_consolidation,0.1166,330.53,10.81175,8.4,687,3300,11735,93.9,2,0,0,0
1,all_other,0.1039,584.12,11.28978,0.86,717,2092.042,5506,52.4,1,0,0,0
1,debt_consolidation,0.1197,199.2,10.9819,6,672,4410,3831,34.2,0,1,0,1
1,all_other,0.0768,187.14,11.22524,2.54,802,6451.042,6094,2.8,0,0,0,0
1,credit_card,0.1008,193.83,10.59663,16.17,712,2699.042,15597,60,1,0,0,0
1,small_business,0.1008,807.62,11.87757,3.84,762,4725,52214,8.7,8,0,0,0
1,small_business,0.0976,644.71,10.16585,9.14,762,6752.042,507,3.5,0,0,0,1
1,debt_consolidation,0.1071,195.61,10.38554,11.12,687,4079,0,0,1,0,0,0
1,debt_consolidation,0.1103,163.77,10.5321,5.73,682,3299,4760,60.3,0,0,0,0
1,all_other,0.1418,856.63,11.09741,22.45,707,2092.042,25160,32.8,2,0,0,1
1,debt_consolidation,0.1103,327.53,10.30895,13.4,707,3359,10837,83.4,1,0,0,1
1,small_business,0.08,313.37,11.65269,12,777,5941,90335,53.5,3,0,0,0
1,small_business,0.0976,128.62,11.05089,2.7,712,6810.042,4010,8.1,0,0,0,0
1,debt_consolidation,0.1261,167.54,10.12663,4.56,667,4799,3389,47.1,2,0,1,0
1,debt_consolidation,0.1134,501.73,11.22524,15.14,707,6030.042,39702,84.5,0,0,0,0
1,home_improvement,0.0945,544.17,11.0021,0.6,762,3390.042,653,3.2,2,0,0,0
1,debt_consolidation,0.08,188.02,11.0021,9.82,762,6419.042,5274,45.9,1,0,0,0
1,debt_consolidation,0.1166,90.07,10.859,14.45,677,2609,11788,24.7,3,0,0,0
1,debt_consolidation,0.0737,93.14,9.774119,12.7,772,6149,122,3.7,0,0,0,0
1,debt_consolidation,0.1545,348.87,10.91502,13.16,662,7979,22122,78.7,2,0,0,0
1,small_business,0.0768,155.95,10.23996,0.43,792,2267,103,1.5,0,0,0,0
1,educational,0.0976,347.27,11.32176,11.89,722,8669.042,8866,24.3,1,0,1,0
1,small_business,0.1134,493.5,11.51293,2.32,697,5970.042,4929,33.5,1,1,0,0
1,all_other,0.0976,80.39,10.49127,0.5,702,1680.042,11794,59.3,0,0,0,0
1,small_business,0.1292,507.36,10.64542,23.29,717,5220.042,462,11.3,2,0,1,0
1,debt_consolidation,0.1324,608.58,11.0021,22.4,687,3151.042,5855,54.7,0,0,1,1
1,debt_consolidation,0.1008,646.1,11.0021,10.06,742,3960,6688,39.1,0,0,0,0
1,credit_card,0.1229,25.02,9.852194,24,707,2700.042,12220,84.9,0,0,0,0
1,debt_consolidation,0.1071,195.61,10.42228,20.11,717,2309.042,8736,45.7,1,0,0,0
1,all_other,0.1324,507.15,11.14764,3.29,672,3659,170,34,0,0,0,0
1,debt_consolidation,0.1418,548.25,10.85221,11.13,662,2519,15923,90.5,0,0,0,0
1,all_other,0.0863,142.33,9.21034,0,727,1110,0,0,0,1,0,0
1,home_improvement,0.1166,495.79,10.49127,5.17,692,4440,1340,53.6,2,1,0,1
1,all_other,0.1103,327.53,10.1107,9.17,692,4110,8575,70.3,0,1,0,0
1,all_other,0.1103,98.26,10.62133,16.92,682,1560,21498,42.4,1,0,0,0
1,credit_card,0.1482,587.82,11.55215,20.12,667,8250.042,32406,91.8,1,4,0,0
1,debt_consolidation,0.1197,131.97,9.782506,15.51,672,4290.042,7902,17,2,0,0,0
1,home_improvement,0.1166,330.53,11.43388,10.74,677,5519,46789,66.7,3,0,0,1
1,debt_consolidation,0.1261,254.65,11.24575,4.62,667,5129,7897,47.9,1,0,0,0
1,credit_card,0.1134,236.88,10.51867,24.31,742,4710,6422,14.5,2,0,0,0
1,small_business,0.08,313.37,10.12663,12.14,802,7890.042,1467,9.2,0,0,0,0
1,credit_card,0.1166,826.31,11.51293,18.88,722,1949.042,16694,33.1,0,0,0,0
1,debt_consolidation,0.08,156.69,10.37099,10.71,762,2309.042,1698,7.9,0,0,0,0
1,all_other,0.1197,318.72,10.51857,20.63,702,3270,8801,72.7,0,0,0,0
1,debt_consolidation,0.1039,171.18,10.71442,20.69,732,2610,5500,28.2,0,0,0,0
1,debt_consolidation,0.0863,373.21,11.0021,7.8,757,3390,3282,32.6,3,0,0,0
1,small_business,0.1261,820.91,11.69525,5.76,697,2141.042,23908,62.8,3,0,0,1
1,credit_card,0.1071,815.04,10.859,11.86,727,1694.042,6088,8.3,0,0,0,1
1,all_other,0.1071,358.62,11.0021,0.4,707,1620.042,2217,28.4,2,0,0,0
1,debt_consolidation,0.1292,213.72,11.29496,20.15,677,8520.042,22247,93.1,1,0,0,0
1,debt_consolidation,0.1197,99.6,11.26446,14.8,672,4140.042,14555,77,0,0,0,0
1,debt_consolidation,0.0945,409.73,11.51293,10.51,742,3900.042,15491,25.4,3,0,0,0
1,debt_consolidation,0.1387,341.15,10.9682,24.72,702,6839.042,24299,58.6,0,0,0,1
1,debt_consolidation,0.1703,535.02,11.58058,15.81,662,6660,44543,86.8,0,0,0,1
1,credit_card,0.0976,160.78,10.44871,1.46,712,2970,3735,21.5,0,0,0,0
1,home_improvement,0.1008,129.22,10.38591,16.26,717,1560,2352,27.3,1,0,0,0
1,debt_consolidation,0.1261,335.07,10.859,12.02,672,2699.042,7607,46.7,0,0,0,0
1,debt_consolidation,0.1103,294.78,10.71442,8.29,687,2760.042,12303,59.7,0,0,0,0
1,credit_card,0.1039,233.65,10.77896,12.63,702,1140,5824,44.7,0,0,0,0
1,debt_consolidation,0.1292,504.84,10.71442,6.08,677,3240,5071,78,1,1,0,1
1,debt_consolidation,0.1039,486.76,10.88382,11.37,717,2250,24,0.3,0,0,0,0
1,debt_consolidation,0.1197,398.4,10.71442,22.67,702,3183.042,16616,66.7,0,0,0,0
1,debt_consolidation,0.1103,671.44,10.55581,15.72,722,3580.042,31566,32.3,1,0,0,1
1,small_business,0.1261,670.13,10.54534,4.04,687,3570.042,4110,91.3,0,0,0,0
1,debt_consolidation,0.1071,521.63,10.59653,19.23,722,3120.042,16738,77.9,1,0,0,0
1,all_other,0.0976,803.87,12.20607,4.95,777,2159,54392,0,0,0,0,0
1,home_improvement,0.1103,98.26,11.23697,11.8,717,6589,46427,98.4,0,0,0,0
1,credit_card,0.1387,135.61,10.08581,21.9,662,4200.042,10944,82.3,1,0,0,0
1,debt_consolidation,0.1324,676.2,11.28978,20.73,697,4080,16805,64.1,0,0,0,0
1,debt_consolidation,0.0976,321.55,10.54534,3.22,722,2670.042,9255,63,0,0,0,0
1,debt_consolidation,0.1071,652.04,10.86969,13.11,727,4085,16194,39.8,1,0,0,0
1,debt_consolidation,0.0976,771.72,11.91839,0.22,782,4319.042,4643,5.8,3,0,0,0
1,debt_consolidation,0.0863,316.28,10.30895,13.16,752,4109,3808,31,2,0,0,0
1,debt_consolidation,0.145,516.32,11.08214,15.6,662,3570.042,9080,63.9,1,0,0,0
1,debt_consolidation,0.1039,292.06,10.4946,14.45,707,1621.042,4551,25.3,0,0,0,0
1,debt_consolidation,0.1166,330.53,10.43412,23.96,742,3840.042,11927,45.5,2,0,0,0
1,small_business,0.1355,339.6,11.17885,3.35,662,5460,5261,73.1,2,1,0,1
1,debt_consolidation,0.0768,93.57,10.58658,0.91,767,5520,1139,27.1,1,0,0,0
1,debt_consolidation,0.0976,192.93,10.1346,5.43,707,2820.042,5280,40.6,1,0,0,0
1,credit_card,0.0945,320.1,11.08214,11.69,727,2641,13607,63.3,3,0,0,0
1,debt_consolidation,0.1134,394.8,10.54534,8.72,687,4261.042,11134,70.9,0,0,0,0
1,home_improvement,0.1134,329,11.22524,14.8,712,2970,23623,45.7,3,0,0,0
1,debt_consolidation,0.1103,311.16,11.22524,11.3,692,4380,9711,71.4,0,1,0,0
1,debt_consolidation,0.08,94.01,10.49127,2.6,742,4380,2456,23.4,0,1,0,0
1,debt_consolidation,0.1387,341.15,10.47447,13.19,662,4050,11969,88,2,0,0,1
1,small_business,0.0945,192.06,11.0021,13.16,732,4470,32421,55,0,0,0,0
1,major_purchase,0.0832,182.61,10.46367,0.72,742,2767.042,1348,5.2,3,0,0,0
1,debt_consolidation,0.1671,710.18,11.08214,20.09,662,4110,26255,74.3,1,0,0,0
